都道府県,年,月,日,日照時間_h
佐賀県,2024,4,10,11.8
佐賀県,2024,5,1,0.0
佐賀県,2024,5,2,11.1
佐賀県,2024,5,3,10.2
佐賀県,2024,5,4,9.6
佐賀県,2024,5,5,0.1
佐賀県,2024,5,6,0.0
佐賀県,2024,5,7,8.3
佐賀県,2024,5,8,1.0
佐賀県,2024,5,9,12.8
佐賀県,2024,5,10,12.8
佐賀県,2024,6,1,11.7
佐賀県,2024,6,2,6.7
佐賀県,2024,6,3,11.0
佐賀県,2024,6,4,10.6
佐賀県,2024,6,5,10.4
佐賀県,2024,6,6,3.0
佐賀県,2024,6,7,9.4
佐賀県,2024,6,8,0.3
佐賀県,2024,6,9,0.0
佐賀県,2024,6,10,6.8
佐賀県,2024,7,1,0.0
佐賀県,2024,7,2,2.7
佐賀県,2024,7,3,5.7
佐賀県,2024,7,4,3.2
佐賀県,2024,7,5,1.3
佐賀県,2024,7,6,7.2
佐賀県,2024,7,7,6.1
佐賀県,2024,7,8,5.9
佐賀県,2024,7,9,7.1
佐賀県,2024,7,10,0.3
佐賀県,2024,8,1,11.2
佐賀県,2024,8,2,10.5
佐賀県,2024,8,3,6.7
佐賀県,2024,8,4,9.3
佐賀県,2024,8,5,9.8
佐賀県,2024,8,6,11.2
佐賀県,2024,8,7,12.0
佐賀県,2024,8,8,11.3
佐賀県,2024,8,9,9.8
佐賀県,2024,8,10,11.6
佐賀県,2024,9,1,12.2
佐賀県,2024,9,2,10.9
佐賀県,2024,9,3,7.2
佐賀県,2024,9,4,11.1
佐賀県,2024,9,5,7.4
佐賀県,2024,9,6,11.4
佐賀県,2024,9,7,10.6
佐賀県,2024,9,8,10.2
佐賀県,2024,9,9,11.8
佐賀県,2024,9,10,6.8
佐賀県,2024,10,1,8.3
佐賀県,2024,10,2,0.0
佐賀県,2024,10,3,0.1
佐賀県,2024,10,4,8.0
佐賀県,2024,10,5,0.9
佐賀県,2024,10,6,2.7
佐賀県,2024,10,7,0.0
佐賀県,2024,10,8,0.2
佐賀県,2024,10,9,9.1
佐賀県,2024,10,10,9.9
佐賀県,2024,11,1,0.0
佐賀県,2024,11,2,1.4
佐賀県,2024,11,3,10.2
佐賀県,2024,11,4,9.8
佐賀県,2024,11,5,5.7
佐賀県,2024,11,6,10.0
佐賀県,2024,11,8,9.1
佐賀県,2024,11,9,4.6
佐賀県,2024,11,10,0.2
佐賀県,2024,12,1,7.2
佐賀県,2024,12,2,7.5
佐賀県,2024,12,3,9.0
佐賀県,2024,12,4,5.8
佐賀県,2024,12,5,2.7
佐賀県,2024,12,6,5.2
佐賀県,2024,12,7,7.2
佐賀県,2024,12,8,8.1
佐賀県,2024,12,9,2.8
佐賀県,2024,12,10,4.8
長崎県,2024,1,1,3.2
長崎県,2024,1,2,8.0
長崎県,2024,1,3,0.0
長崎県,2024,1,4,8.5
長崎県,2024,1,5,0.9
長崎県,2024,1,6,4.0
長崎県,2024,1,7,1.3
長崎県,2024,1,8,7.7
長崎県,2024,1,9,3.8
長崎県,2024,1,10,0.6
長崎県,2024,2,1,0.0
長崎県,2024,2,2,1.3
長崎県,2024,2,3,0.1
長崎県,2024,2,4,3.6
長崎県,2024,2,5,0.2
長崎県,2024,2,6,4.2
長崎県,2024,2,7,3.8
長崎県,2024,2,8,5.7
長崎県,2024,2,9,1.9
長崎県,2024,2,10,6.9
長崎県,2024,3,1,7.6
長崎県,2024,3,2,8.4
長崎県,2024,3,3,2.6
長崎県,2024,3,4,3.8
長崎県,2024,3,5,0.0
長崎県,2024,3,6,1.3
長崎県,2024,3,7,6.6
長崎県,2024,3,8,8.2
長崎県,2024,3,9,9.7
長崎県,2024,3,10,10.3
長崎県,2024,4,1,10.4
長崎県,2024,4,2,0.0
長崎県,2024,4,3,0.0
長崎県,2024,4,4,2.5
長崎県,2024,4,5,2.4
長崎県,2024,4,6,0.0
長崎県,2024,4,7,1.1
長崎県,2024,4,8,0.0
長崎県,2024,4,9,10.1
長崎県,2024,4,10,11.2
長崎県,2024,5,1,0.1
長崎県,2024,5,2,8.1
長崎県,2024,5,3,9.8
長崎県,2024,5,4,8.9
長崎県,2024,5,5,0.0
長崎県,2024,5,6,0.0
長崎県,2024,5,7,9.3
長崎県,2024,5,8,0.9
長崎県,2024,5,9,12.3
長崎県,2024,5,10,12.2
長崎県,2024,6,1,11.0
長崎県,2024,6,2,4.6
長崎県,2024,6,3,10.3
長崎県,2024,6,4,11.8
長崎県,2024,6,5,8.4
長崎県,2024,6,6,1.5
長崎県,2024,6,7,7.8
長崎県,2024,6,8,0.0
長崎県,2024,6,9,0.1
長崎県,2024,6,10,5.8
長崎県,2024,7,1,0.0
長崎県,2024,7,2,4.7
長崎県,2024,7,3,7.6
長崎県,2024,7,4,2.5
長崎県,2024,7,5,1.6
長崎県,2024,7,6,8.7
長崎県,2024,7,7,9.6
長崎県,2024,7,8,10.0
長崎県,2024,7,9,8.1
長崎県,2024,7,10,1.8
長崎県,2024,8,1,11.0
長崎県,2024,8,2,11.7
長崎県,2024,8,3,9.7
長崎県,2024,8,4,11.5
長崎県,2024,8,5,8.5
長崎県,2024,8,6,12.1
長崎県,2024,8,7,12.3
長崎県,2024,8,8,12.3
長崎県,2024,8,9,10.8
長崎県,2024,8,10,12.1
長崎県,2024,9,1,11.1
長崎県,2024,9,2,9.3
長崎県,2024,9,3,9.7
長崎県,2024,9,4,10.2
長崎県,2024,9,5,10.8
長崎県,2024,9,6,11.0
長崎県,2024,9,7,10.9
長崎県,2024,9,8,10.9
長崎県,2024,9,9,11.0
長崎県,2024,9,10,1.8
長崎県,2024,10,2,0.1
長崎県,2024,10,3,0.1
長崎県,2024,10,4,3.7
長崎県,2024,10,5,0.9
長崎県,2024,10,6,2.8
長崎県,2024,10,7,0.0
長崎県,2024,10,8,1.3
長崎県,2024,10,9,8.1
長崎県,2024,10,10,8.5
長崎県,2024,11,1,0.0
長崎県,2024,11,2,4.1
長崎県,2024,11,3,9.2
長崎県,2024,11,4,8.6
長崎県,2024,11,5,6.8
長崎県,2024,11,6,9.2
長崎県,2024,11,7,9.2
長崎県,2024,11,8,5.7
長崎県,2024,11,9,1.1
長崎県,2024,11,10,0.0
長崎県,2024,12,1,6.1
長崎県,2024,12,2,3.0
長崎県,2024,12,3,8.5
長崎県,2024,12,4,6.0
長崎県,2024,12,5,0.7
長崎県,2024,12,6,2.3
長崎県,2024,12,7,8.1
長崎県,2024,12,8,7.4
長崎県,2024,12,9,0.1
長崎県,2024,12,10,3.6
熊本県,2024,1,1,8.8
熊本県,2024,1,2,9.5
熊本県,2024,1,3,0.0
熊本県,2024,1,4,9.4
熊本県,2024,1,5,8.6
熊本県,2024,1,6,2.1
熊本県,2024,1,7,2.5
熊本県,2024,1,8,9.0
熊本県,2024,1,9,4.6
熊本県,2024,1,10,0.6
熊本県,2024,2,1,0.0
熊本県,2024,2,2,1.1
熊本県,2024,2,3,0.3
熊本県,2024,2,4,0.6
熊本県,2024,2,5,0.3
熊本県,2024,2,6,6.8
熊本県,2024,2,7,2.3
熊本県,2024,2,8,6.3
熊本県,2024,2,9,8.5
熊本県,2024,2,10,6.3
熊本県,2024,3,1,6.5
熊本県,2024,3,2,6.6
熊本県,2024,3,3,4.7
熊本県,2024,3,4,4.6
熊本県,2024,3,5,0.0
熊本県,2024,3,6,5.4
熊本県,2024,3,7,8.7
熊本県,2024,3,8,9.4
熊本県,2024,3,9,9.9
熊本県,2024,3,10,11.2
熊本県,2024,4,1,10.9
熊本県,2024,4,2,0.0
熊本県,2024,4,3,0.0
熊本県,2024,4,4,0.4
熊本県,2024,4,5,1.9
熊本県,2024,4,6,0.0
熊本県,2024,4,7,0.0
熊本県,2024,4,8,0.4
熊本県,2024,4,9,8.2
熊本県,2024,4,10,11.3
熊本県,2024,5,1,0.1
熊本県,2024,5,2,7.8
熊本県,2024,5,3,9.5
熊本県,2024,5,4,8.0
熊本県,2024,5,5,0.7
熊本県,2024,5,6,0.0
熊本県,2024,5,7,5.3
熊本県,2024,5,8,2.2
熊本県,2024,5,9,12.6
熊本県,2024,5,10,12.6
熊本県,2024,6,1,10.4
熊本県,2024,6,2,6.8
熊本県,2024,6,3,10.2
熊本県,2024,6,4,12.2
熊本県,2024,6,5,9.7
熊本県,2024,6,6,0.9
熊本県,2024,6,7,5.3
熊本県,2024,6,8,0.0
熊本県,2024,6,9,0.7
熊本県,2024,6,10,4.5
熊本県,2024,7,1,0.0
熊本県,2024,7,2,5.0
熊本県,2024,7,3,5.3
熊本県,2024,7,4,11.4
熊本県,2024,7,5,5.1
熊本県,2024,7,6,7.2
熊本県,2024,7,7,8.5
熊本県,2024,7,8,8.0
熊本県,2024,7,9,4.7
熊本県,2024,7,10,1.9
熊本県,2024,8,1,9.3
熊本県,2024,8,2,11.8
熊本県,2024,8,3,10.5
熊本県,2024,8,4,5.3
熊本県,2024,8,5,7.3
熊本県,2024,8,6,11.2
熊本県,2024,8,7,11.4
熊本県,2024,8,8,12.4
熊本県,2024,8,9,9.9
熊本県,2024,8,10,12.1
熊本県,2024,9,1,11.7
熊本県,2024,9,2,9.3
熊本県,2024,9,3,9.2
熊本県,2024,9,4,9.2
熊本県,2024,9,5,11.4
熊本県,2024,9,6,10.8
熊本県,2024,9,7,10.7
熊本県,2024,9,8,8.5
熊本県,2024,9,9,11.7
熊本県,2024,9,10,1.0
熊本県,2024,10,1,10.4
熊本県,2024,10,2,0.0
熊本県,2024,10,3,0.1
熊本県,2024,10,4,1.6
熊本県,2024,10,5,3.9
熊本県,2024,10,6,7.0
熊本県,2024,10,7,0.0
熊本県,2024,10,8,0.6
熊本県,2024,10,9,9.3
熊本県,2024,10,10,10.5
熊本県,2024,11,1,0.0
熊本県,2024,11,2,1.5
熊本県,2024,11,3,10.4
熊本県,2024,11,4,9.7
熊本県,2024,11,5,6.1
熊本県,2024,11,6,9.0
熊本県,2024,11,7,10.1
熊本県,2024,11,8,9.0
熊本県,2024,11,9,3.3
熊本県,2024,11,10,0.0
熊本県,2024,12,1,7.9
熊本県,2024,12,2,5.7
熊本県,2024,12,3,7.5
熊本県,2024,12,4,8.3
熊本県,2024,12,5,3.9
熊本県,2024,12,6,4.4
熊本県,2024,12,7,7.9
熊本県,2024,12,8,8.6
熊本県,2024,12,9,3.6
熊本県,2024,12,10,7.0
大分県,2024,1,1,4.7
大分県,2024,1,2,9.3
大分県,2024,1,3,0.0
大分県,2024,1,4,8.9
大分県,2024,1,5,9.5
大分県,2024,1,6,1.5
大分県,2024,1,7,6.3
大分県,2024,1,8,6.8
大分県,2024,1,9,8.5
大分県,2024,1,10,1.0
大分県,2024,2,1,0.0
大分県,2024,2,2,0.3
大分県,2024,2,3,0.0
大分県,2024,2,4,0.0
大分県,2024,2,5,0.1
大分県,2024,2,6,6.7
大分県,2024,2,7,0.5
大分県,2024,2,8,3.3
大分県,2024,2,9,7.5
大分県,2024,2,10,5.0
大分県,2024,3,1,5.6
大分県,2024,3,2,9.6
大分県,2024,3,3,6.3
大分県,2024,3,4,8.3
大分県,2024,3,5,0.0
大分県,2024,3,6,0.0
大分県,2024,3,7,7.1
大分県,2024,3,8,7.6
大分県,2024,3,9,10.2
大分県,2024,3,10,11.1
大分県,2024,4,1,11.6
大分県,2024,4,2,0.9
大分県,2024,4,3,0.0
大分県,2024,4,4,6.1
大分県,2024,4,5,1.3
大分県,2024,4,6,0.0
大分県,2024,4,7,0.2
大分県,2024,4,8,0.0
大分県,2024,4,9,4.4
大分県,2024,4,10,11.9
大分県,2024,5,1,0.0
大分県,2024,5,2,10.6
大分県,2024,5,3,10.9
大分県,2024,5,4,10.6
大分県,2024,5,5,2.3
大分県,2024,5,6,0.0
大分県,2024,5,7,4.5
大分県,2024,5,8,2.6
大分県,2024,5,9,13.1
大分県,2024,5,10,12.9
大分県,2024,6,1,10.6
大分県,2024,6,2,9.3
大分県,2024,6,3,10.8
大分県,2024,6,4,13.0
大分県,2024,6,5,11.2
大分県,2024,6,6,0.2
大分県,2024,6,7,8.2
大分県,2024,6,8,0.3
大分県,2024,6,9,0.0
大分県,2024,6,10,5.5
大分県,2024,7,1,0.0
大分県,2024,7,2,6.2
大分県,2024,7,3,10.2
大分県,2024,7,4,8.8
大分県,2024,7,5,11.4
大分県,2024,7,6,12.7
大分県,2024,7,7,12.0
大分県,2024,7,8,10.5
大分県,2024,7,9,3.7
大分県,2024,7,10,3.3
大分県,2024,8,1,12.9
大分県,2024,8,2,11.1
大分県,2024,8,3,11.9
大分県,2024,8,4,11.6
大分県,2024,8,5,7.0
大分県,2024,8,6,8.7
大分県,2024,8,7,12.4
大分県,2024,8,8,12.8
大分県,2024,8,9,8.0
大分県,2024,8,10,12.4
大分県,2024,9,1,11.5
大分県,2024,9,2,10.8
大分県,2024,9,3,6.5
大分県,2024,9,4,8.4
大分県,2024,9,5,11.4
大分県,2024,9,6,9.9
大分県,2024,9,7,10.3
大分県,2024,9,8,11.7
大分県,2024,9,9,11.9
大分県,2024,9,10,3.6
大分県,2024,10,1,10.8
大分県,2024,10,2,0.0
大分県,2024,10,3,0.0
大分県,2024,10,4,0.7
大分県,2024,10,5,0.0
大分県,2024,10,6,2.5
大分県,2024,10,7,0.0
大分県,2024,10,8,0.2
大分県,2024,10,9,8.9
大分県,2024,10,10,7.7
大分県,2024,11,1,0.0
大分県,2024,11,2,1.1
大分県,2024,11,3,9.9
大分県,2024,11,4,7.0
大分県,2024,11,5,5.7
大分県,2024,11,6,7.6
大分県,2024,11,7,3.7
大分県,2024,11,8,3.8
大分県,2024,11,9,0.4
大分県,2024,11,10,1.1
大分県,2024,12,1,9.1
大分県,2024,12,2,7.9
大分県,2024,12,3,9.0
大分県,2024,12,4,2.7
大分県,2024,12,5,5.5
大分県,2024,12,6,5.0
大分県,2024,12,7,6.6
大分県,2024,12,8,6.1
大分県,2024,12,9,6.3
大分県,2024,12,10,7.3
宮崎県,2024,1,1,9.4
宮崎県,2024,1,2,9.5
宮崎県,2024,1,3,0.7
宮崎県,2024,1,4,9.6
宮崎県,2024,1,5,9.5
宮崎県,2024,1,6,5.3
宮崎県,2024,1,7,9.6
宮崎県,2024,1,8,9.2
宮崎県,2024,1,9,4.5
宮崎県,2024,1,10,0.8
宮崎県,2024,2,1,0.2
宮崎県,2024,2,2,0.0
宮崎県,2024,2,3,0.0
宮崎県,2024,2,4,0.0
宮崎県,2024,2,5,5.4
宮崎県,2024,2,6,8.4
宮崎県,2024,2,7,4.7
宮崎県,2024,2,8,4.8
宮崎県,2024,2,9,9.3
宮崎県,2024,2,10,10.2
宮崎県,2024,3,1,10.7
宮崎県,2024,3,2,10.2
宮崎県,2024,3,3,9.9
宮崎県,2024,3,4,9.1
宮崎県,2024,3,5,0.0
宮崎県,2024,3,6,0.0
宮崎県,2024,3,7,8.8
宮崎県,2024,3,8,10.9
宮崎県,2024,3,9,11.2
宮崎県,2024,3,10,9.0
宮崎県,2024,4,1,11.5
宮崎県,2024,4,2,3.1
宮崎県,2024,4,3,1.7
宮崎県,2024,4,4,3.3
宮崎県,2024,4,5,0.0
宮崎県,2024,4,6,0.0
宮崎県,2024,4,7,0.0
宮崎県,2024,4,8,0.0
宮崎県,2024,4,9,8.7
宮崎県,2024,4,10,11.6
宮崎県,2024,5,1,0.0
宮崎県,2024,5,2,2.6
宮崎県,2024,5,3,7.3
宮崎県,2024,5,4,0.2
宮崎県,2024,5,5,2.3
宮崎県,2024,5,6,0.0
宮崎県,2024,5,7,3.1
宮崎県,2024,5,8,7.9
宮崎県,2024,5,9,12.1
宮崎県,2024,5,10,11.5
宮崎県,2024,6,1,10.9
宮崎県,2024,6,2,9.7
宮崎県,2024,6,3,8.3
宮崎県,2024,6,4,8.7
宮崎県,2024,6,5,10.8
宮崎県,2024,6,6,0.0
宮崎県,2024,6,7,4.5
宮崎県,2024,6,8,0.5
宮崎県,2024,6,9,0.1
宮崎県,2024,6,10,1.6
宮崎県,2024,7,1,2.7
宮崎県,2024,7,2,12.5
宮崎県,2024,7,3,12.4
宮崎県,2024,7,4,13.7
宮崎県,2024,7,5,10.8
宮崎県,2024,7,6,13.7
宮崎県,2024,7,7,12.2
宮崎県,2024,7,8,10.5
宮崎県,2024,7,9,10.3
宮崎県,2024,7,10,3.0
宮崎県,2024,8,1,13.0
宮崎県,2024,8,2,10.0
宮崎県,2024,8,3,11.1
宮崎県,2024,8,4,10.5
宮崎県,2024,8,5,12.0
宮崎県,2024,8,6,10.0
宮崎県,2024,8,7,12.1
宮崎県,2024,8,8,8.6
宮崎県,2024,8,9,10.1
宮崎県,2024,8,10,10.8
宮崎県,2024,9,1,10.9
宮崎県,2024,9,2,10.0
宮崎県,2024,9,3,5.8
宮崎県,2024,9,4,10.8
宮崎県,2024,9,5,9.8
宮崎県,2024,9,6,11.6
宮崎県,2024,9,7,11.2
宮崎県,2024,9,8,12.1
宮崎県,2024,9,9,8.5
宮崎県,2024,9,10,2.7
宮崎県,2024,10,1,10.8
宮崎県,2024,10,2,1.1
宮崎県,2024,10,3,0.1
宮崎県,2024,10,4,0.0
宮崎県,2024,10,5,0.1
宮崎県,2024,10,6,2.7
宮崎県,2024,10,7,3.6
宮崎県,2024,10,8,2.2
宮崎県,2024,10,9,9.7
宮崎県,2024,10,10,11.0
宮崎県,2024,11,1,0.0
宮崎県,2024,11,2,2.8
宮崎県,2024,11,3,10.4
宮崎県,2024,11,4,3.1
宮崎県,2024,11,5,5.0
宮崎県,2024,11,6,10.3
宮崎県,2024,11,7,9.6
宮崎県,2024,11,8,3.6
宮崎県,2024,11,9,0.0
宮崎県,2024,11,10,0.0
宮崎県,2024,12,1,8.9
宮崎県,2024,12,2,9.2
宮崎県,2024,12,3,9.5
宮崎県,2024,12,4,9.6
宮崎県,2024,12,5,8.5
宮崎県,2024,12,6,4.5
宮崎県,2024,12,7,3.0
宮崎県,2024,12,8,9.3
宮崎県,2024,12,9,9.7
宮崎県,2024,12,10,9.6
鹿児島県,2024,1,1,9.6
鹿児島県,2024,1,2,9.3
鹿児島県,2024,1,3,0.1
鹿児島県,2024,1,4,9.5
鹿児島県,2024,1,5,9.5
鹿児島県,2024,1,6,4.5
鹿児島県,2024,1,7,1.6
鹿児島県,2024,1,8,8.7
鹿児島県,2024,1,9,3.3
鹿児島県,2024,1,10,3.2
鹿児島県,2024,2,1,0.0
鹿児島県,2024,2,2,0.0
鹿児島県,2024,2,3,0.0
鹿児島県,2024,2,4,0.0
鹿児島県,2024,2,5,2.2
鹿児島県,2024,2,6,7.8
鹿児島県,2024,2,7,3.2
鹿児島県,2024,2,8,5.6
鹿児島県,2024,2,9,4.2
鹿児島県,2024,2,10,6.1
鹿児島県,2024,3,1,6.9
鹿児島県,2024,3,2,6.7
鹿児島県,2024,3,3,7.2
鹿児島県,2024,3,4,6.8
鹿児島県,2024,3,5,0.0
鹿児島県,2024,3,6,2.3
鹿児島県,2024,3,7,10.4
鹿児島県,2024,3,8,9.5
鹿児島県,2024,3,9,9.3
鹿児島県,2024,3,10,11.4
鹿児島県,2024,4,1,10.6
鹿児島県,2024,4,2,2.9
鹿児島県,2024,4,3,0.0
鹿児島県,2024,4,4,0.0
鹿児島県,2024,4,5,0.2
鹿児島県,2024,4,6,0.0
鹿児島県,2024,4,7,0.3
鹿児島県,2024,4,8,0.1
鹿児島県,2024,4,9,11.6
鹿児島県,2024,4,10,10.6
鹿児島県,2024,5,1,0.0
鹿児島県,2024,5,2,3.9
鹿児島県,2024,5,3,4.4
鹿児島県,2024,5,4,6.3
鹿児島県,2024,5,5,1.0
鹿児島県,2024,5,6,0.0
鹿児島県,2024,5,7,6.7
鹿児島県,2024,5,8,7.8
鹿児島県,2024,5,9,12.9
鹿児島県,2024,5,10,10.9
鹿児島県,2024,6,1,10.3
鹿児島県,2024,6,2,8.5
鹿児島県,2024,6,3,8.5
鹿児島県,2024,6,4,10.2
鹿児島県,2024,6,5,7.7
鹿児島県,2024,6,6,0.0
鹿児島県,2024,6,7,8.2
鹿児島県,2024,6,8,0.2
鹿児島県,2024,6,9,0.5
鹿児島県,2024,6,10,0.4
鹿児島県,2024,7,1,1.3
鹿児島県,2024,7,2,10.8
鹿児島県,2024,7,3,9.0
鹿児島県,2024,7,4,9.4
鹿児島県,2024,7,5,11.4
鹿児島県,2024,7,6,11.6
鹿児島県,2024,7,7,9.7
鹿児島県,2024,7,8,8.4
鹿児島県,2024,7,9,9.7
鹿児島県,2024,7,10,5.6
鹿児島県,2024,8,1,11.7
鹿児島県,2024,8,2,10.1
鹿児島県,2024,8,3,10.8
鹿児島県,2024,8,4,7.8
鹿児島県,2024,8,5,10.3
鹿児島県,2024,8,6,9.1
鹿児島県,2024,8,7,7.3
鹿児島県,2024,8,8,8.3
鹿児島県,2024,8,9,10.6
鹿児島県,2024,8,10,10.8
鹿児島県,2024,9,1,11.7
鹿児島県,2024,9,2,10.2
鹿児島県,2024,9,3,10.4
鹿児島県,2024,9,4,10.2
鹿児島県,2024,9,5,8.1
鹿児島県,2024,9,6,10.1
鹿児島県,2024,9,7,11.4
鹿児島県,2024,9,8,11.5
鹿児島県,2024,9,9,9.6
鹿児島県,2024,9,10,0.0
鹿児島県,2024,10,1,10.6
鹿児島県,2024,10,2,0.0
鹿児島県,2024,10,3,0.4
鹿児島県,2024,10,4,0.0
鹿児島県,2024,10,5,5.7
鹿児島県,2024,10,6,8.0
鹿児島県,2024,10,7,1.1
鹿児島県,2024,10,8,4.3
鹿児島県,2024,10,9,10.4
鹿児島県,2024,10,10,9.1
鹿児島県,2024,11,1,0.2
鹿児島県,2024,11,2,3.6
鹿児島県,2024,11,3,9.9
鹿児島県,2024,11,4,7.9
鹿児島県,2024,11,5,4.7
鹿児島県,2024,11,6,10.0
鹿児島県,2024,11,7,10.1
鹿児島県,2024,11,8,4.4
鹿児島県,2024,11,9,0.0
鹿児島県,2024,11,10,0.0
鹿児島県,2024,12,1,8.0
鹿児島県,2024,12,2,9.0
鹿児島県,2024,12,3,8.2
鹿児島県,2024,12,4,9.5
鹿児島県,2024,12,5,2.2
鹿児島県,2024,12,6,3.7
鹿児島県,2024,12,7,1.8
鹿児島県,2024,12,8,8.0
鹿児島県,2024,12,9,7.4
鹿児島県,2024,12,10,9.1
沖縄県,2024,1,1,8.2
沖縄県,2024,1,2,8.5
沖縄県,2024,1,3,3.1
沖縄県,2024,1,4,5.6
沖縄県,2024,1,5,6.4
沖縄県,2024,1,6,5.4
沖縄県,2024,1,7,4.1
沖縄県,2024,1,8,7.5
沖縄県,2024,1,9,0.0
沖縄県,2024,1,10,1.9
沖縄県,2024,2,1,7.8
沖縄県,2024,2,2,10.0
沖縄県,2024,2,3,4.6
沖縄県,2024,2,4,3.3
沖縄県,2024,2,5,0.4
沖縄県,2024,2,6,2.5
沖縄県,2024,2,7,0.5
沖縄県,2024,2,8,0.4
沖縄県,2024,2,9,0.0
沖縄県,2024,2,10,6.1
沖縄県,2024,3,1,0.0
沖縄県,2024,3,2,1.4
沖縄県,2024,3,3,1.1
沖縄県,2024,3,4,0.1
沖縄県,2024,3,5,1.2
沖縄県,2024,3,6,0.1
沖縄県,2024,3,7,0.2
沖縄県,2024,3,8,4.1
沖縄県,2024,3,9,2.2
沖縄県,2024,3,10,6.5
沖縄県,2024,4,2,1.3
沖縄県,2024,4,3,4.8
沖縄県,2024,4,4,5.4
沖縄県,2024,4,5,2.4
沖縄県,2024,4,6,0.6
沖縄県,2024,4,7,0.0
沖縄県,2024,4,8,0.1
沖縄県,2024,4,9,1.8
沖縄県,2024,4,10,8.7
沖縄県,2024,5,1,3.2
沖縄県,2024,5,2,0.0
沖縄県,2024,5,3,6.5
沖縄県,2024,5,4,8.7
沖縄県,2024,5,5,8.9
沖縄県,2024,5,6,7.0
沖縄県,2024,5,7,7.9
沖縄県,2024,5,8,10.6
沖縄県,2024,5,9,11.5
沖縄県,2024,5,10,6.6
沖縄県,2024,6,1,0.0
沖縄県,2024,6,2,0.0
沖縄県,2024,6,3,4.4
沖縄県,2024,6,4,12.6
沖縄県,2024,6,5,8.0
沖縄県,2024,6,6,0.0
沖縄県,2024,6,7,0.3
沖縄県,2024,6,8,1.4
沖縄県,2024,6,9,0.7
沖縄県,2024,6,10,0.4
沖縄県,2024,7,1,10.7
沖縄県,2024,7,2,8.1
沖縄県,2024,7,3,9.4
沖縄県,2024,7,4,8.8
沖縄県,2024,7,5,10.4
沖縄県,2024,7,6,10.3
沖縄県,2024,7,7,9.4
沖縄県,2024,7,8,10.5
沖縄県,2024,7,9,7.6
沖縄県,2024,7,10,11.1
沖縄県,2024,8,1,11.1
沖縄県,2024,8,2,11.1
沖縄県,2024,8,3,11.3
沖縄県,2024,8,4,8.5
沖縄県,2024,8,5,3.8
沖縄県,2024,8,6,7.5
沖縄県,2024,8,7,9.0
沖縄県,2024,8,8,7.0
沖縄県,2024,8,9,7.7
沖縄県,2024,8,10,11.2
沖縄県,2024,9,1,11.0
沖縄県,2024,9,2,10.8
沖縄県,2024,9,3,3.0
沖縄県,2024,9,4,5.2
沖縄県,2024,9,5,5.5
沖縄県,2024,9,6,9.3
沖縄県,2024,9,7,5.5
沖縄県,2024,9,8,6.4
沖縄県,2024,9,9,0.0
沖縄県,2024,9,10,3.3
沖縄県,2024,10,1,6.4
沖縄県,2024,10,2,1.1
沖縄県,2024,10,3,7.0
沖縄県,2024,10,4,0.0
沖縄県,2024,10,5,4.8
沖縄県,2024,10,6,7.3
沖縄県,2024,10,7,7.3
沖縄県,2024,10,8,4.0
沖縄県,2024,10,9,9.6
沖縄県,2024,10,10,5.2
沖縄県,2024,11,1,4.0
沖縄県,2024,11,2,5.2
沖縄県,2024,11,3,7.4
沖縄県,2024,11,4,6.8
沖縄県,2024,11,5,3.5
沖縄県,2024,11,6,3.2
沖縄県,2024,11,7,0.0
沖縄県,2024,11,8,0.0
沖縄県,2024,11,9,2.4
沖縄県,2024,11,10,5.3
沖縄県,2024,12,1,10.0
沖縄県,2024,12,2,10.1
沖縄県,2024,12,3,5.8
沖縄県,2024,12,4,8.0
沖縄県,2024,12,5,1.3
沖縄県,2024,12,6,1.7
沖縄県,2024,12,7,0.0
沖縄県,2024,12,8,0.1
沖縄県,2024,12,9,4.6
沖縄県,2024,12,10,7.8
